"","A1","A2","A3","A4","A5","A6","B1","B2","B3","B4","B5","B6","C1","C2","C3","C4","C5","C6","D1","D2","D3","D4","D5","D6"
"tRF-19-8O90Q42E",4.20675146549614,0,7.46157976114409,0,1.64763219393717,9.71260783193687,0,0,35.3714899144278,3.30574544071581,5.23089551881721,0,15.1234269260278,0,1.0768523870286,6.6701175601883,25.7899733543394,9.12684937289181,0,0,31.8956988532342,8.27432080893272,0,18.2759133209595
"tRF-19-945NB2HQ",37.8607631894652,19.1065876686933,33.9916411341009,91.4289398521692,17.3001380363402,21.1911443605895,30.510318624623,0,11.0535905982587,12.121066615958,13.077238797043,14.2968080433161,7.92179505649074,9.74165245209016,20.4601953535435,5.33609404815064,14.327762974633,13.3392413911496,20.1362170884314,29.2503272255803,42.5275984709789,9.45636663878025,16.3214982569717,45.2924808388996
"tRF-19-9EDJSYEQ",0,6.36886255623111,8.29064417904899,0,0,0,16.1026681629955,0,1.10535905982587,0,0,19.6581110595597,18.0040796738426,8.24293669023013,0,28.0144937527908,60.1766044934587,19.6578294185362,20.1362170884314,0,18.6058243310533,13.0025041283229,56.5811939575018,5.56223448898767
"tRF-19-9EDJSYF5",16.8270058619845,3.98053909764445,4.1453220895245,3.80953916050705,15.6525058424031,0,26.2727743712031,16.6009431631884,16.580385897388,33.0574544071581,22.2313059549731,30.3807170920467,33.1275065998704,9.74165245209016,23.6907525146293,13.3402351203766,14.327762974633,2.80826134550517,34.9734296799072,14.6251636127902,0,31.9152374058834,9.79289895418301,3.17841970799295
"tRF-19-9M739PJK",133.774696602777,749.933565996213,382.198696654159,474.287625483128,303.164323684439,1013.64307191487,166.959243584742,140.070457939402,26.5286174358209,114.599175278148,35.3085447520161,127.777721887138,311.830659950954,192.584975399013,15.0759334184004,713.035567184129,295.15191727744,440.194965907936,263.890423948391,200.450771869418,55.8174729931599,229.316890990421,167.567382104909,355.983007295211
"tRF-19-9N15WV2P",88.3417807754189,30.2520971420978,52.2310583280087,60.9526265681128,58.4909428847694,15.0103939220843,44.9179690862505,96.4929821360328,59.689389230597,59.5034179328845,103.31018649664,67.9098382057515,34.5678329737778,33.7211046418506,29.0750144497723,48.6918581893746,20.0588681644862,21.0619600912888,44.5116377744274,32.6915421932957,79.7392471330855,102.837987196735,127.307686404379,93.7633813857921
"tRF-19-9N1EWJI5",154.808453930258,202.211386160338,174.103527760029,120.000483555972,168.882299878559,144.806153130695,262.727743712031,242.788793761631,290.709432734204,343.797525834444,298.161044572581,282.361958855493,279.423316538037,222.559290636214,221.831591727892,129.400280667653,255.034180948468,122.861433865851,160.02993580806,211.634720514493,386.735348595465,237.591211799354,211.091377456834,187.526762771584
"tRF-19-9NS3341S",57.2118199307475,296.948216684276,94.5133436411585,268.572510815747,101.329379927136,405.280635896275,130.516363005332,70.5540084435508,3.31607717947761,100.274278368379,70.6170895040323,79.5259947409459,128.189047277759,164.109375923673,16.152785805429,368.190489322394,128.949866771697,177.622530103202,85.8438728506814,114.420397676535,21.2637992354895,117.022537154906,85.9598908200509,147.001911494674
"tRF-19-9O08F406",7.57215263789305,6.36886255623111,10.7778374327637,3.80953916050705,4.11908048484291,10.5955721802948,0,28.0140915878805,0,0,14.3849626767473,5.36130301624354,9.36212143039814,0,0,19.3433409245461,0,0,10.5980089939113,0,0,0,3.26429965139434,0
"tRF-19-B162XBE3",25.2405087929768,3.98053909764445,51.4019939101038,108.571866074451,35.4240921696491,30.9037521925264,18.6451947150474,24.9014147447826,30.9500536751244,36.3631998478739,43.154888030242,35.7420201082903,8.64195824344444,3.74678940465006,5.38426193514301,48.0248464333557,0,13.3392413911496,95.3820809452015,37.8533646448687,9.30291216552664,34.2793290655784,36.9953960491358,11.1244689779753
"tRF-19-B1H7NIE2",14.3029549826869,0.796107819528889,12.4359662685735,38.0953916050705,10.7096092605916,7.06371478686318,2.54252655205191,16.6009431631884,3.31607717947761,0,30.0776492331989,20.5516615622669,8.64195824344444,35.2198204037106,41.9972430941155,13.3402351203766,34.3866311391192,27.3805481186754,6.35880539634677,6.02212619350183,26.5797490443618,10.6384124686278,14.1452984893755,42.1140611309066
"tRF-19-B1RHODE2",473.680215014865,206.988033077511,296.805061609954,337.144215704874,291.630898326878,238.400374056632,253.405146354508,341.356893793062,334.923795127239,374.651149947791,517.858656362904,264.490948801348,300.308048959694,238.295806135744,452.278002552013,216.111808950101,205.364602636407,311.717009351074,303.103057225863,326.055118191028,320.28597598456,276.598724184322,341.663363512607,295.593032843345
"tRF-19-B1XSRIJ2",43.7502152411598,77.2224584943022,46.4276074026744,85.7146311114087,79.9101614059525,61.8075043850528,66.9531992040338,14.5258252677899,92.8501610253731,55.0957573452635,34.0008208723118,27.700065583925,5.76130549562963,46.4601886176608,45.2278002552013,154.746727396368,48.7143941137522,56.1652269101034,20.1362170884314,9.46334116121716,123.595833056283,30.7331915760358,71.8145923306754,14.3028886859683
"tRF-19-B2JK7PI3",114.423639861495,285.802707210871,120.21434059621,148.572027259775,110.39135699379,203.081800122316,50.0030221903543,41.5023579079711,42.0036442733831,38.5670301416844,75.8479850228495,65.2291866976298,70.5759923214629,116.150471544152,48.4583574162871,222.11491475427,112.711735400446,124.265564538604,46.6312395732096,72.265514322022,111.63494598632,132.389132942924,73.9907920982716,130.315208027711
"tRF-19-B4ZPEKH2",70.6734246203351,31.8443127811556,38.1369632236254,49.5240090865917,19.771586327246,83.8816130940002,58.478110697194,1.03755894769928,0,14.3248969097685,10.4617910376344,22.3387625676814,25.9258747303333,10.4910103330202,16.152785805429,104.053833938937,12.4173945780153,75.8230563286396,14.8372125914758,0,3.98696235665428,1.18204582984753,8.7047990703849,32.5788020069278
