"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miR_name","expression","significant"
"hsa-miR-3149",9.59597130201896,0.49146245044763,1.23808901724182,0.396952435247745,0.691402536201284,0.995144635579342,"hsa-miR-3149","NS","grey80"
"hsa-miR-3150a-5p",17.485757629043,0.0148061033902748,0.769145892113302,0.0192500584636727,0.984641624108597,0.995144635579342,"hsa-miR-3150a-5p","NS","grey80"
"hsa-miR-3154",33.3723566732777,0.22782534291372,0.628202608819468,0.36266220438316,0.716857236714516,0.995144635579342,"hsa-miR-3154","NS","grey80"
"hsa-miR-3157-5p",19.0384231944225,0.268717198702723,1.03842243501647,0.258774454057766,0.79580926936532,0.995144635579342,"hsa-miR-3157-5p","NS","grey80"
"hsa-miR-3157-3p",24.847505634258,0.447792352304548,0.726441093638038,0.616419357641223,0.537617780587035,0.995144635579342,"hsa-miR-3157-3p","NS","grey80"
"hsa-miR-3171",17.0516425826034,-0.152696655392739,0.993882797738166,-0.153636480820716,0.877896370884747,0.995144635579342,"hsa-miR-3171","NS","grey80"
"hsa-miR-3173-5p",130.064563324467,0.363191112633894,0.279649975741478,1.29873464737807,0.194035009341115,0.995144635579342,"hsa-miR-3173-5p","NS","grey80"
"hsa-miR-3174",9.96896781405034,0.22498277384921,1.19467159317428,0.188321857767977,0.850624351873208,0.995144635579342,"hsa-miR-3174","NS","grey80"
"hsa-miR-3176",38.1595394292157,-0.239105043169072,0.523903160755946,-0.456391678996676,0.648108348275747,0.995144635579342,"hsa-miR-3176","NS","grey80"
"hsa-miR-3177-3p",161.741560852706,0.158371699202639,0.291454288437123,0.543384350430668,0.586865198401249,0.995144635579342,"hsa-miR-3177-3p","NS","grey80"
"hsa-miR-3187-3p",76.6944572307342,-0.223012785482102,0.338735029677404,-0.658369421357127,0.510300779463604,0.995144635579342,"hsa-miR-3187-3p","NS","grey80"
"hsa-miR-3188",9.15042708478018,-0.502550398650987,1.45958870591429,-0.344309596679283,0.730613467913736,0.995144635579342,"hsa-miR-3188","NS","grey80"
"hsa-miR-3192-5p",6.68741627388112,0.233341937658108,1.37408138594915,0.169816679014924,0.865154309489872,0.995144635579342,"hsa-miR-3192-5p","NS","grey80"
"hsa-miR-32-5p",544.025448783209,0.0186158432402259,0.110007085383182,0.169224038391549,0.865620422558396,0.995144635579342,"hsa-miR-32-5p","NS","grey80"
"hsa-miR-32-3p",673.860701926852,-0.00195113800798473,0.124791845342067,-0.0156351402820951,0.987525471213919,0.995144635579342,"hsa-miR-32-3p","NS","grey80"
"hsa-miR-3200-5p",58.2618473344813,-0.293770280183843,0.53161158863531,-0.552603228492394,0.580535130785816,0.995144635579342,"hsa-miR-3200-5p","NS","grey80"
"hsa-miR-3200-3p",292.25801979377,0.0314003917917537,0.165403171543451,0.189841533863846,0.849433308356039,0.995144635579342,"hsa-miR-3200-3p","NS","grey80"
"hsa-miR-320a-3p",42521.6925222293,-0.0921972879082252,0.0908270896650273,-1.01508578826263,0.310064935490096,0.995144635579342,"hsa-miR-320a-3p","NS","grey80"
"hsa-miR-323a-5p",19.3663657365401,-0.437009170585695,1.00260107309214,-0.435875426741674,0.662927114881635,0.995144635579342,"hsa-miR-323a-5p","NS","grey80"
"hsa-miR-323a-3p",2709.35369774875,0.144247845052142,0.0875089989834748,1.64837727236923,0.0992752768818533,0.995144635579342,"hsa-miR-323a-3p","NS","grey80"
"hsa-miR-323b-3p",350.755766165653,0.0691761190358956,0.16820539506379,0.411259811313788,0.680882035044416,0.995144635579342,"hsa-miR-323b-3p","NS","grey80"
"hsa-miR-324-3p",226.537677362539,0.0923527289690796,0.21064496394952,0.438428373683842,0.661075781935152,0.995144635579342,"hsa-miR-324-3p","NS","grey80"
"hsa-miR-326",54.0962600059794,-0.466336990591429,0.489989955339101,-0.951727653822409,0.341235120855849,0.995144635579342,"hsa-miR-326","NS","grey80"
"hsa-miR-328-3p",2432.6023994338,0.0781120497192125,0.118832506133576,0.657328977236325,0.510969408082629,0.995144635579342,"hsa-miR-328-3p","NS","grey80"
"hsa-miR-330-5p",277.526966111055,0.134311374153738,0.172384947990562,0.779136320887434,0.4358994165974,0.995144635579342,"hsa-miR-330-5p","NS","grey80"
"hsa-miR-330-3p",1753.66136123474,-0.055180881093292,0.106815651125506,-0.516599210994423,0.605435966597363,0.995144635579342,"hsa-miR-330-3p","NS","grey80"
"hsa-miR-331-3p",821.928688907363,-0.152440243868921,0.162658695242314,-0.937178572850531,0.348666709726938,0.995144635579342,"hsa-miR-331-3p","NS","grey80"
"hsa-miR-335-5p",569.902399103161,0.0514421560258391,0.170669244369182,0.301414330484538,0.763098567992133,0.995144635579342,"hsa-miR-335-5p","NS","grey80"
"hsa-miR-338-5p",2295.58058065374,-0.0836609127602994,0.0823713057923667,-1.01565602190626,0.309793217211722,0.995144635579342,"hsa-miR-338-5p","NS","grey80"
"hsa-miR-338-3p",166.985211404948,-0.0753400335361287,0.240157086444027,-0.313711473817734,0.753740185552725,0.995144635579342,"hsa-miR-338-3p","NS","grey80"
"hsa-miR-339-5p",6329.35424851737,0.0992852366512927,0.0776937824944133,1.27790453062872,0.201283090406257,0.995144635579342,"hsa-miR-339-5p","NS","grey80"
"hsa-miR-339-3p",2962.6483242118,-0.13223515952685,0.083949748235949,-1.57517041212786,0.115217114782611,0.995144635579342,"hsa-miR-339-3p","NS","grey80"
"hsa-miR-33a-5p",55.2070066240508,-0.20446815846331,0.515563023070797,-0.396591976758644,0.691668370014991,0.995144635579342,"hsa-miR-33a-5p","NS","grey80"
"hsa-miR-33a-3p",17.5644611433218,0.397487951825065,0.710975561680019,0.559074000920383,0.576111217574101,0.995144635579342,"hsa-miR-33a-3p","NS","grey80"
"hsa-miR-33b-5p",6.87698449067621,-1.70235602493097,2.23876636671848,-0.760399142241105,0.447016035861367,0.995144635579342,"hsa-miR-33b-5p","|log2FC| > 1","darkgreen"
"hsa-miR-33b-3p",109.324874448042,0.233577153189523,0.308614320129792,0.756857792895964,0.44913506424729,0.995144635579342,"hsa-miR-33b-3p","NS","grey80"
"hsa-miR-340-5p",23549.1166346992,-0.0208560702655676,0.0607441277187242,-0.343342987196091,0.731340444974498,0.995144635579342,"hsa-miR-340-5p","NS","grey80"
"hsa-miR-340-3p",2335.09690457428,-0.109984743397396,0.107589229827714,-1.02226536590622,0.306655320700572,0.995144635579342,"hsa-miR-340-3p","NS","grey80"
"hsa-miR-342-5p",225.491624627717,-0.363653391462437,0.229020968088234,-1.58786068584923,0.112317845145773,0.995144635579342,"hsa-miR-342-5p","NS","grey80"
"hsa-miR-342-3p",6035.72313125877,-0.0561888942405476,0.0845606691336904,-0.664480246149815,0.506382987888063,0.995144635579342,"hsa-miR-342-3p","NS","grey80"
"hsa-miR-345-5p",5060.52781173654,-0.077021419309756,0.100577101371663,-0.765794780912786,0.443798420133315,0.995144635579342,"hsa-miR-345-5p","NS","grey80"
"hsa-miR-346",316.547989310191,0.0627970035853548,0.157282780289831,0.399261784854238,0.6897003222057,0.995144635579342,"hsa-miR-346","NS","grey80"
"hsa-miR-34a-5p",2033.48490102381,-0.0989979072032952,0.116916842759547,-0.846737774187896,0.397141298885017,0.995144635579342,"hsa-miR-34a-5p","NS","grey80"
"hsa-miR-34a-3p",59.4910745115129,-0.044394760413289,0.391130400824539,-0.113503732565151,0.909631204047758,0.995144635579342,"hsa-miR-34a-3p","NS","grey80"
"hsa-miR-34b-3p",26.0949397261939,0.213439652389136,0.667629241825454,0.319697878729131,0.749197367989749,0.995144635579342,"hsa-miR-34b-3p","NS","grey80"
"hsa-miR-34c-5p",193.221543561925,-0.082628410674965,0.251124957596215,-0.329033049784815,0.742130707477638,0.995144635579342,"hsa-miR-34c-5p","NS","grey80"
"hsa-miR-34c-3p",6.00508433321977,1.0979398043153,1.52502334772699,0.719949505003807,0.471556086020105,0.995144635579342,"hsa-miR-34c-3p","|log2FC| > 1","darkgreen"
"hsa-miR-3605-5p",20.0847864170253,-0.407253931785603,0.761141647081896,-0.535056691940263,0.592610655862151,0.995144635579342,"hsa-miR-3605-5p","NS","grey80"
"hsa-miR-3605-3p",142.163502132363,0.038939839157935,0.278114535262665,0.140013678613232,0.888649182878597,0.995144635579342,"hsa-miR-3605-3p","NS","grey80"
"hsa-miR-3609",47.0782384990394,-0.072909687055374,0.570395842075093,-0.127822963768686,0.898289076673858,0.995144635579342,"hsa-miR-3609","NS","grey80"
"hsa-miR-361-5p",22493.0365214115,0.027095262108985,0.0704918907141024,0.384374171759368,0.700701140906068,0.995144635579342,"hsa-miR-361-5p","NS","grey80"
"hsa-miR-361-3p",3907.51294559016,0.110324794811134,0.085717072394024,1.28708076150797,0.198066140242331,0.995144635579342,"hsa-miR-361-3p","NS","grey80"
"hsa-miR-3611",8.32805290382819,-0.678168205729572,0.997788594176449,-0.67967123465599,0.496712653726791,0.995144635579342,"hsa-miR-3611","NS","grey80"
"hsa-miR-3613-5p",8811.02285907824,-0.0588452158234397,0.0934169639811186,-0.629920020044041,0.52874691371185,0.995144635579342,"hsa-miR-3613-5p","NS","grey80"
"hsa-miR-3613-3p",54.0502381564676,-0.110748134315027,0.435679028625097,-0.254196615027634,0.799343665557028,0.995144635579342,"hsa-miR-3613-3p","NS","grey80"
"hsa-miR-3615",670.204447594144,0.020751275079136,0.123889179413894,0.167498688564312,0.866977679327016,0.995144635579342,"hsa-miR-3615","NS","grey80"
"hsa-miR-3619-5p",9.90184440975449,-0.0503246334723347,1.10982720933687,-0.0453445662973104,0.963832665181415,0.995144635579342,"hsa-miR-3619-5p","NS","grey80"
"hsa-miR-3619-3p",6.720637463094,0.26082795512154,1.68340193938809,0.154940985286229,0.876867842199273,0.995144635579342,"hsa-miR-3619-3p","NS","grey80"
"hsa-miR-362-5p",7361.71291269465,-0.0986567713027328,0.0741246012214614,-1.33095854381701,0.183202652106143,0.995144635579342,"hsa-miR-362-5p","NS","grey80"
"hsa-miR-362-3p",614.402512297243,-0.0394678141199309,0.128515567803812,-0.307105316456145,0.758763211176202,0.995144635579342,"hsa-miR-362-3p","NS","grey80"
"hsa-miR-3620-3p",6.65971588456524,-1.06591012169089,1.27175189899409,-0.838143133526272,0.4019503203455,0.995144635579342,"hsa-miR-3620-3p","|log2FC| > 1","darkgreen"
"hsa-miR-363-5p",42.0928458965832,-0.0529197460201997,0.546604486785256,-0.0968154255949059,0.922872973629736,0.995144635579342,"hsa-miR-363-5p","NS","grey80"
"hsa-miR-363-3p",11871.4697224869,0.0837015911190667,0.0593135143448904,1.41117234484484,0.1581938024578,0.995144635579342,"hsa-miR-363-3p","NS","grey80"
"hsa-miR-3651",5.80279470184941,-0.86124221421508,1.42117578005497,-0.606006819354722,0.544510224883838,0.995144635579342,"hsa-miR-3651","NS","grey80"
"hsa-miR-365a-3p",503.292996446851,0.150106188258966,0.146819483559601,1.02238602547618,0.306598231963826,0.995144635579342,"hsa-miR-365a-3p","NS","grey80"
"hsa-miR-365b-3p",503.292996446851,0.150106188258966,0.146819483559601,1.02238602547618,0.306598231963826,0.995144635579342,"hsa-miR-365b-3p","NS","grey80"
"hsa-miR-3661",12.5694269278508,-0.724861070469134,0.971301438737498,-0.746278180552591,0.455499389286781,0.995144635579342,"hsa-miR-3661","NS","grey80"
"hsa-miR-3679-5p",43.1918887592648,-0.334702549068015,0.440653528080833,-0.759559444640637,0.447517968637828,0.995144635579342,"hsa-miR-3679-5p","NS","grey80"
"hsa-miR-3684",13.3314583012898,0.0966072246928402,0.686215418730192,0.140782649377956,0.888041650329527,0.995144635579342,"hsa-miR-3684","NS","grey80"
"hsa-miR-3685",5.62103740864069,1.33023566513368,1.13898375208811,1.16791452265666,0.242841245526641,0.995144635579342,"hsa-miR-3685","|log2FC| > 1","darkgreen"
"hsa-miR-369-5p",199.527517460205,0.171256754440711,0.243176279799531,0.704249421785264,0.481277458157041,0.995144635579342,"hsa-miR-369-5p","NS","grey80"
"hsa-miR-369-3p",4988.92642198323,0.0469871049140984,0.075015135574016,0.6263683262658,0.531073379735965,0.995144635579342,"hsa-miR-369-3p","NS","grey80"
"hsa-miR-3691-5p",13.0224152614182,0.0330217397306704,0.972505342700283,0.0339553298894805,0.972912771725982,0.995144635579342,"hsa-miR-3691-5p","NS","grey80"
"hsa-miR-370-5p",42.0441675710795,0.173523350565396,0.592355158909251,0.292938025364577,0.769569523080383,0.995144635579342,"hsa-miR-370-5p","NS","grey80"
"hsa-miR-370-3p",1009.6160380667,-0.00495791594729738,0.129046674736441,-0.0384195560050128,0.969353169054651,0.995144635579342,"hsa-miR-370-3p","NS","grey80"
"hsa-miR-374a-5p",14850.3799921138,-0.00844531122611657,0.0735245848195002,-0.114863773074672,0.908553099886565,0.995144635579342,"hsa-miR-374a-5p","NS","grey80"
"hsa-miR-374a-3p",4504.02222411068,0.0227960315921103,0.0974004969848489,0.234044304677997,0.814950583507421,0.995144635579342,"hsa-miR-374a-3p","NS","grey80"
"hsa-miR-374b-5p",20116.4789978932,0.129205645307235,0.0904194144603859,1.4289591021831,0.153015988616729,0.995144635579342,"hsa-miR-374b-5p","NS","grey80"
"hsa-miR-374b-3p",1031.46518452031,0.106445556591912,0.107868210016942,0.986811189090778,0.323735208435127,0.995144635579342,"hsa-miR-374b-3p","NS","grey80"
"hsa-miR-374c-5p",478.760868515519,0.044485807788722,0.188971238091383,0.235410469011213,0.813890161279309,0.995144635579342,"hsa-miR-374c-5p","NS","grey80"
"hsa-miR-375-3p",50312.6597654447,0.0201699353405266,0.0706804751347981,0.285367851617573,0.775362334668367,0.995144635579342,"hsa-miR-375-3p","NS","grey80"
"hsa-miR-376a-5p",60.9779686522103,0.866211181810967,0.464319708015445,1.86554903196604,0.0621044861383177,0.995144635579342,"hsa-miR-376a-5p","NS","grey80"
"hsa-miR-376b-5p",16.8254783825141,0.177857657079496,0.981806983645315,0.181153383549112,0.856247183674925,0.995144635579342,"hsa-miR-376b-5p","NS","grey80"
"hsa-miR-376b-3p",46.2194225363336,-0.164840193650362,0.48686212775098,-0.338576743300672,0.734928605014326,0.995144635579342,"hsa-miR-376b-3p","NS","grey80"
"hsa-miR-376c-5p",16.7826750805673,0.197739211218288,1.01378066189246,0.1950512755384,0.845352806352531,0.995144635579342,"hsa-miR-376c-5p","NS","grey80"
"hsa-miR-376c-3p",1366.28025923801,0.0592549089429984,0.0829935833682843,0.713969761735127,0.475245877698565,0.995144635579342,"hsa-miR-376c-3p","NS","grey80"
"hsa-miR-377-5p",70.6441613769806,0.185233654839335,0.322009112090915,0.575243519155561,0.565126614106439,0.995144635579342,"hsa-miR-377-5p","NS","grey80"
"hsa-miR-377-3p",26.7117044855244,-0.490942220926783,0.727483939751596,-0.674849565881026,0.499771345762014,0.995144635579342,"hsa-miR-377-3p","NS","grey80"
"hsa-miR-378a-5p",45.8525859944684,-0.854591166171447,0.542197550718699,-1.57616198199099,0.114988477659072,0.995144635579342,"hsa-miR-378a-5p","NS","grey80"
"hsa-miR-378a-3p",2407.88113097501,0.0377984754433642,0.0905134558019393,0.417600622012206,0.676239141928546,0.995144635579342,"hsa-miR-378a-3p","NS","grey80"
"hsa-miR-378c",74.290194389951,0.164672869932439,0.319571929990901,0.515292034369625,0.606348964418758,0.995144635579342,"hsa-miR-378c","NS","grey80"
"hsa-miR-379-5p",2034.52914161626,-0.0219921113803457,0.085396097972675,-0.257530635502605,0.79676916889815,0.995144635579342,"hsa-miR-379-5p","NS","grey80"
"hsa-miR-379-3p",45.2195896603667,0.279308690829355,0.517302832959283,0.539932652662159,0.589243478424793,0.995144635579342,"hsa-miR-379-3p","NS","grey80"
"hsa-miR-380-5p",14.2703626225398,-0.12106741475696,1.16302978872128,-0.104096572530675,0.917092710806874,0.995144635579342,"hsa-miR-380-5p","NS","grey80"
"hsa-miR-380-3p",45.0849004891483,0.704754307739241,0.626421821070184,1.12504750638353,0.260568903825172,0.995144635579342,"hsa-miR-380-3p","NS","grey80"
"hsa-miR-381-5p",7.15323830430003,-0.402740975444779,1.57391841576209,-0.255884276727122,0.798040195890966,0.995144635579342,"hsa-miR-381-5p","NS","grey80"
"hsa-miR-381-3p",385.999739147385,-0.18138771027718,0.185528562083236,-0.977680785321889,0.328232227977637,0.995144635579342,"hsa-miR-381-3p","NS","grey80"
"hsa-miR-382-5p",740.609487123373,-0.0755712294262578,0.130038510325719,-0.581144994947786,0.561142735632182,0.995144635579342,"hsa-miR-382-5p","NS","grey80"
"hsa-miR-382-3p",1056.55669102181,-0.0259769028434774,0.13124801897022,-0.197922247111184,0.843105897803855,0.995144635579342,"hsa-miR-382-3p","NS","grey80"
"hsa-miR-3907",3.68546533462824,0.853997617654865,3.18636729759525,0.268016062774489,0.788686954610721,0.995144635579342,"hsa-miR-3907","NS","grey80"
"hsa-miR-3909",61.7034758690654,0.434952707803888,0.36110225939367,1.20451394719662,0.228390994630986,0.995144635579342,"hsa-miR-3909","NS","grey80"
"hsa-miR-3911",11.1659440189865,1.20279805921362,1.13764445360978,1.05727062211493,0.29038809689299,0.995144635579342,"hsa-miR-3911","|log2FC| > 1","darkgreen"
"hsa-miR-3912-3p",67.8198224255029,0.0634440953820805,0.410951955430529,0.1543832424781,0.877307565817328,0.995144635579342,"hsa-miR-3912-3p","NS","grey80"
"hsa-miR-3928-3p",63.95378109766,0.368887280005834,0.407174267794839,0.905969038769669,0.36495224029443,0.995144635579342,"hsa-miR-3928-3p","NS","grey80"
"hsa-miR-3929",61.0598787470251,-0.553045578933113,0.416881762825907,-1.32662454501294,0.18463291231154,0.995144635579342,"hsa-miR-3929","NS","grey80"
"hsa-miR-3934-5p",6.51514522940401,2.47632025061107,1.79871036677433,1.376719841256,0.168598881932262,0.995144635579342,"hsa-miR-3934-5p","|log2FC| > 1","darkgreen"
"hsa-miR-3935",6.54394119214637,-1.31320647595495,1.69865524715986,-0.773085932622661,0.439471525842423,0.995144635579342,"hsa-miR-3935","|log2FC| > 1","darkgreen"
"hsa-miR-3938",28.787053124545,0.603944882720938,0.643540946601119,0.938471570318394,0.348002120512629,0.995144635579342,"hsa-miR-3938","NS","grey80"
"hsa-miR-3939",11.6816071069901,-0.256551981716,0.88423819236801,-0.290138996404292,0.771709903445888,0.995144635579342,"hsa-miR-3939","NS","grey80"
"hsa-miR-3940-3p",82.7849729613035,0.0216753169966979,0.277567760416379,0.0780901822466083,0.937756316778713,0.995144635579342,"hsa-miR-3940-3p","NS","grey80"
"hsa-miR-3942-5p",12.2271784339351,0.197761066529038,0.926415014854908,0.213469193998341,0.83096101496773,0.995144635579342,"hsa-miR-3942-5p","NS","grey80"
"hsa-miR-3942-3p",11.1403138422398,-0.836899148604734,1.03645436963261,-0.807463573047974,0.41939945314399,0.995144635579342,"hsa-miR-3942-3p","NS","grey80"
"hsa-miR-409-5p",744.383379449661,0.0306252396409409,0.135161602806932,0.226582394740366,0.820748483235632,0.995144635579342,"hsa-miR-409-5p","NS","grey80"
"hsa-miR-410-3p",552.383212267718,0.148671160264189,0.170985507125896,0.869495682781598,0.384576068408587,0.995144635579342,"hsa-miR-410-3p","NS","grey80"
"hsa-miR-411-5p",1280.46504186047,-0.0238710753585337,0.105709462217511,-0.22581777314708,0.821343153127143,0.995144635579342,"hsa-miR-411-5p","NS","grey80"
"hsa-miR-411-3p",186.039937304834,0.198119918430104,0.261662782320302,0.757157424809406,0.448955553846034,0.995144635579342,"hsa-miR-411-3p","NS","grey80"
"hsa-miR-412-5p",249.571947133637,0.222376393040114,0.224930754552349,0.988643787207675,0.322837454673201,0.995144635579342,"hsa-miR-412-5p","NS","grey80"
"hsa-miR-412-3p",13.6698860546266,-0.826083223328933,0.919547826624753,-0.898358083625855,0.368994675678821,0.995144635579342,"hsa-miR-412-3p","NS","grey80"
"hsa-miR-421",5359.87138774817,-0.0277116226370971,0.0679081719285617,-0.408074931927917,0.683218663447212,0.995144635579342,"hsa-miR-421","NS","grey80"
"hsa-miR-423-5p",12427.2295628538,-0.138401315021723,0.0953482310135643,-1.45153521518437,0.146630883690021,0.995144635579342,"hsa-miR-423-5p","NS","grey80"
"hsa-miR-423-3p",94254.9674849903,-0.106840636596378,0.0647772564425394,-1.64935414779647,0.0990751025213466,0.995144635579342,"hsa-miR-423-3p","NS","grey80"
"hsa-miR-424-5p",409.425620091019,0.281396523171114,0.191024452502665,1.47309163557052,0.14072632854236,0.995144635579342,"hsa-miR-424-5p","NS","grey80"
"hsa-miR-424-3p",568.113310634742,-0.144868183164483,0.185056850502722,-0.782830696464014,0.433726539037042,0.995144635579342,"hsa-miR-424-3p","NS","grey80"
"hsa-miR-425-5p",48767.1184444536,0.0190898397791089,0.0687003987209134,0.277870873161289,0.78111148356262,0.995144635579342,"hsa-miR-425-5p","NS","grey80"
"hsa-miR-425-3p",1568.10288831381,-0.0269049648225324,0.0965674336208144,-0.278613232367534,0.780541656715506,0.995144635579342,"hsa-miR-425-3p","NS","grey80"
"hsa-miR-4254",8.48227105519186,0.550296869676451,1.27150967647109,0.432790154773913,0.665167226402146,0.995144635579342,"hsa-miR-4254","NS","grey80"
"hsa-miR-4286",4993.58501982264,0.102433716414304,0.0879632205664583,1.16450620787484,0.244218929051917,0.995144635579342,"hsa-miR-4286","NS","grey80"
"hsa-miR-429",18.3737364960766,0.167566862670467,0.7142328768132,0.234610962489048,0.81451070017926,0.995144635579342,"hsa-miR-429","NS","grey80"
"hsa-miR-4326",293.76717139578,-0.0629805546624068,0.159881236378987,-0.393920863315793,0.693639466507325,0.995144635579342,"hsa-miR-4326","NS","grey80"
"hsa-miR-4421",172.445561821333,-0.192205725007588,0.273237972445578,-0.703437092902125,0.48178339723092,0.995144635579342,"hsa-miR-4421","NS","grey80"
"hsa-miR-4422",6.98850994435822,-0.554799432134271,1.7196115932732,-0.322630665148191,0.746974967199645,0.995144635579342,"hsa-miR-4422","NS","grey80"
"hsa-miR-4440",20.0414067680517,0.133268878846566,0.675579615822008,0.197265985718666,0.843619395779182,0.995144635579342,"hsa-miR-4440","NS","grey80"
"hsa-miR-4449",8.46525377392228,-0.395575531791441,0.910003451163829,-0.434696738001959,0.663782566446647,0.995144635579342,"hsa-miR-4449","NS","grey80"
"hsa-miR-4454",66.7308100560931,0.403546129839588,0.374612181378171,1.0772370731645,0.281374366748485,0.995144635579342,"hsa-miR-4454","NS","grey80"
"hsa-miR-4466",7.89894717337412,0.420722732269895,1.23062228617693,0.341878037636486,0.732442678278997,0.995144635579342,"hsa-miR-4466","NS","grey80"
"hsa-miR-4467",8.2518050567504,0.540625660934381,1.30918534857797,0.412948144830375,0.679644606264826,0.995144635579342,"hsa-miR-4467","NS","grey80"
"hsa-miR-4473",27.2719462140469,0.0673489951726925,0.632177212674562,0.106534993388575,0.915157892670509,0.995144635579342,"hsa-miR-4473","NS","grey80"
"hsa-miR-4477a",8.95538547900822,-0.399229205594254,1.33151359258159,-0.299831115370151,0.764305979965009,0.995144635579342,"hsa-miR-4477a","NS","grey80"
"hsa-miR-4477b",33.9558122562017,-0.0948199096543027,0.725673250154078,-0.130664744269091,0.8960405231705,0.995144635579342,"hsa-miR-4477b","NS","grey80"
"hsa-miR-448",30.7959783203308,-0.0522882290581476,0.684633056062888,-0.0763740935309798,0.939121479761246,0.995144635579342,"hsa-miR-448","NS","grey80"
"hsa-miR-4484",9.95684474851314,-0.929751639761876,1.10727627305,-0.839674489909248,0.401090920950211,0.995144635579342,"hsa-miR-4484","NS","grey80"
"hsa-miR-4492",7.90939559861534,-2.04386332267053,1.68221737067352,-1.21498170111762,0.224373070672268,0.995144635579342,"hsa-miR-4492","|log2FC| > 1","darkgreen"
"hsa-miR-4498",16.6287182208434,-0.460036742195213,0.856537467901028,-0.537088871690047,0.591206227308919,0.995144635579342,"hsa-miR-4498","NS","grey80"
"hsa-miR-449a",11.7139642546215,1.05820080027474,1.08076321705083,0.979123626322463,0.327518899101116,0.995144635579342,"hsa-miR-449a","|log2FC| > 1","darkgreen"
"hsa-miR-449c-5p",12.3178718354915,0.618295286435973,1.01634647409488,0.608350894301674,0.542954772748126,0.995144635579342,"hsa-miR-449c-5p","NS","grey80"
"hsa-miR-4501",25.2918273320612,0.497439550683694,0.580113394916969,0.857486751801157,0.391175933439403,0.995144635579342,"hsa-miR-4501","NS","grey80"
"hsa-miR-450a-1-3p",76.902883707776,-0.439811348119398,0.346477928050273,-1.26937767896021,0.204306393291425,0.995144635579342,"hsa-miR-450a-1-3p","NS","grey80"
"hsa-miR-450a-2-3p",143.85703594212,-0.210246750944915,0.277869689358649,-0.756637945758625,0.449266801239567,0.995144635579342,"hsa-miR-450a-2-3p","NS","grey80"
"hsa-miR-450b-5p",3509.94111677079,-0.0783510256021965,0.0820607826456514,-0.954792570533064,0.339682605251992,0.995144635579342,"hsa-miR-450b-5p","NS","grey80"
"hsa-miR-4517",107.627541255225,0.227837853847496,0.367556545175659,0.619871573062617,0.535342342479879,0.995144635579342,"hsa-miR-4517","NS","grey80"
"hsa-miR-451a",8.03170609737985,-0.122585241218925,1.10399102133654,-0.111038259233773,0.911586007825421,0.995144635579342,"hsa-miR-451a","NS","grey80"
"hsa-miR-454-5p",779.336738405017,0.0443993187642086,0.117710926375134,0.377189443082897,0.706032825100772,0.995144635579342,"hsa-miR-454-5p","NS","grey80"
"hsa-miR-454-3p",12529.8769370632,-0.00769542740034629,0.0705066812567278,-0.109144654991288,0.913087756864596,0.995144635579342,"hsa-miR-454-3p","NS","grey80"
"hsa-miR-455-5p",53.2796251853496,-0.426053746803215,0.36756322141287,-1.15913051682786,0.246402988435176,0.995144635579342,"hsa-miR-455-5p","NS","grey80"
"hsa-miR-455-3p",315.932151128151,-0.216036321666109,0.195457616745187,-1.1052847428696,0.269036226850458,0.995144635579342,"hsa-miR-455-3p","NS","grey80"
"hsa-miR-4638-3p",9.70730978689615,-0.340197033612259,1.10592075134706,-0.307614296230435,0.758375840562894,0.995144635579342,"hsa-miR-4638-3p","NS","grey80"
"hsa-miR-4652-5p",10.4082584630619,-0.0255626667101358,1.50280557413487,-0.0170099626658969,0.98642866786443,0.995144635579342,"hsa-miR-4652-5p","NS","grey80"
"hsa-miR-4659a-3p",23.2591721081115,-0.0132865606133113,0.730434227484402,-0.0181899479971933,0.985487321647472,0.995144635579342,"hsa-miR-4659a-3p","NS","grey80"
"hsa-miR-4660",19.8161771162215,0.426799054294389,0.895030987580958,0.476853941613707,0.633466131469598,0.995144635579342,"hsa-miR-4660","NS","grey80"
"hsa-miR-4661-5p",4.05882768204014,-1.02030585884788,2.16594396096482,-0.471067524015432,0.637592515786159,0.995144635579342,"hsa-miR-4661-5p","|log2FC| > 1","darkgreen"
"hsa-miR-4665-5p",10.5893000091774,-0.146943919019454,1.10648650933859,-0.132802268965115,0.894349759881346,0.995144635579342,"hsa-miR-4665-5p","NS","grey80"
"hsa-miR-4671-3p",6.63286653162886,-0.417356247123439,1.64972065016105,-0.252986011348464,0.80027902298836,0.995144635579342,"hsa-miR-4671-3p","NS","grey80"
"hsa-miR-4677-5p",5.96757434475406,-0.313445023373324,1.41438488277641,-0.221612255044777,0.824615741556471,0.995144635579342,"hsa-miR-4677-5p","NS","grey80"
"hsa-miR-4677-3p",131.46714378846,-0.0546759611142065,0.319636613779506,-0.171056627298409,0.864179239542179,0.995144635579342,"hsa-miR-4677-3p","NS","grey80"
"hsa-miR-4685-3p",13.770417408065,-0.858328299072916,0.683981203964034,-1.25490041845952,0.209514912080536,0.995144635579342,"hsa-miR-4685-3p","NS","grey80"
"hsa-miR-4705",334.101765770354,-0.157362431113889,0.170841106787816,-0.92110402509469,0.356996118976175,0.995144635579342,"hsa-miR-4705","NS","grey80"
"hsa-miR-4714-5p",9.76519822746043,0.2705288010385,1.13975493362631,0.237356990574955,0.81237985293627,0.995144635579342,"hsa-miR-4714-5p","NS","grey80"
